x_utm,y_utm,value
347492.43313307303,5810105.006805061,33.395307035759615
347502.43313307303,5810105.006805061,33.41119102309729
347512.43313307303,5810105.006805061,33.423877330824766
347522.43313307303,5810105.006805061,33.433385523802734
347532.43313307303,5810105.006805061,33.43973406069854
347662.43313307303,5810105.006805061,33.36619251487571
347672.43313307303,5810105.006805061,33.380357279502284
347682.43313307303,5810105.006805061,33.40023648596531
347692.43313307303,5810105.006805061,33.424160840525296
347702.43313307303,5810105.006805061,33.45058663184772
347712.43313307303,5810105.006805061,33.478310053521774
347722.43313307303,5810105.006805061,33.50647644546405
347732.43313307303,5810105.006805061,33.53451117346642
347742.43313307303,5810105.006805061,33.562041599567074
347752.43313307303,5810105.006805061,33.58883375515775
347762.43313307303,5810105.006805061,33.61474672801671
347772.43313307303,5810105.006805061,33.639701452719834
347782.43313307303,5810105.006805061,33.66365981088144
347792.43313307303,5810105.006805061,33.686610731628434
347182.43313307303,5810095.006805061,32.25416212654059
347192.43313307303,5810095.006805061,32.19393031347731
347202.43313307303,5810095.006805061,32.1414882667506
347212.43313307303,5810095.006805061,32.10097959107555
347222.43313307303,5810095.006805061,32.07670870250611
347232.43313307303,5810095.006805061,32.07211133869425
347242.43313307303,5810095.006805061,32.0886146023502
347252.43313307303,5810095.006805061,32.12508164649978
347262.43313307303,5810095.006805061,32.178248666181
347272.43313307303,5810095.006805061,32.24381576328222
347282.43313307303,5810095.006805061,32.31750254814484
347292.43313307303,5810095.006805061,32.395668707788964
347302.43313307303,5810095.006805061,32.475508314941976
347312.43313307303,5810095.006805061,32.554995000582
347322.43313307303,5810095.006805061,32.63273309735595
347332.43313307303,5810095.006805061,32.70779982063798
347342.43313307303,5810095.006805061,32.77961166989319
347352.43313307303,5810095.006805061,32.84782187199881
347362.43313307303,5810095.006805061,32.912245442996465
347372.43313307303,5810095.006805061,32.97280584180552
347382.43313307303,5810095.006805061,33.029497522041424
347392.43313307303,5810095.006805061,33.08235984408972
347402.43313307303,5810095.006805061,33.131458986785184
347412.43313307303,5810095.006805061,33.17687545835779
347422.43313307303,5810095.006805061,33.218695524253214
347432.43313307303,5810095.006805061,33.25700538523739
347442.43313307303,5810095.006805061,33.29188730374124
347452.43313307303,5810095.006805061,33.32341713382578
347462.43313307303,5810095.006805061,33.35166289451289
347472.43313307303,5810095.006805061,33.3766841628246
347482.43313307303,5810095.006805061,33.39853217064764
347492.43313307303,5810095.006805061,33.417250583450894
347502.43313307303,5810095.006805061,33.43287703200642
347512.43313307303,5810095.006805061,33.44544557363984
347522.43313307303,5810095.006805061,33.45499039183507
